Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Personality,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Interaction_Time,Social_Stress,Friends_to_Events_Ratio,Social_Media_Engagement,Social_Behavior,Energy_Social
4.0,2.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,2.0,2.0,0
7.0,0.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
9.0,1.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,0.0,0.6666666666666666,0
4.0,2.0,2.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999950000249999,2.0,2.0,0
10.0,3.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999966666777778,6.0,2.3333333333333335,0
11.0,1.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,1.0,1.3333333333333333,0
5.0,3.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,0.3333322222259259,0.0,2.0,0
0.0,8.0,7.0,11.0,7.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,1.3749982812521484,56.0,8.666666666666666,1
2.0,9.0,6.0,7.0,3.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,0.7777769135812072,27.0,7.333333333333333,1
10.0,2.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999950000249999,2.0,1.6666666666666667,0
9.0,1.0,1.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.0,1.0,0.6666666666666666,0
11.0,2.0,0.0,3.0,2.0,Extrovert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,4.0,1.6666666666666667,0
11.0,0.0,1.0,3.0,0.0,Extrovert,0.0,1.0,0.0,1.0,1.0,1,300000.0,0.0,1.3333333333333333,0
4.0,2.0,2.0,5.0,0.0,Extrovert,0.0,1.0,0.0,1.0,4.0,1,2.4999875000625,0.0,3.0,0
11.0,0.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
3.0,5.0,5.0,11.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,2.1999956000088003,45.0,7.0,1
0.0,4.0,4.0,14.0,7.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,3.4999912500218753,28.0,7.333333333333333,1
0.0,8.0,4.0,14.0,5.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.7499978125027345,40.0,8.666666666666666,1
3.0,5.0,4.0,11.0,8.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.1999956000088003,40.0,6.666666666666667,1
3.0,9.0,3.0,11.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.2222208641990397,36.0,7.666666666666667,1
5.0,0.0,0.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
6.0,0.0,1.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,499999.99999999994,0.0,2.0,0
4.0,0.0,2.0,0.0,1.0,Extrovert,0.0,1.0,0.0,1.0,2.0,1,0.0,0.0,0.6666666666666666,0
2.0,8.0,6.0,14.0,3.0,Introvert,1.0,0.0,1.0,0.0,14.0,0,1.7499978125027345,24.0,9.333333333333334,1
0.0,4.0,6.0,11.0,4.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,2.7499931250171876,16.0,7.0,1
2.0,6.0,7.0,7.0,8.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.1666647222254631,48.0,6.666666666666667,1
4.0,2.0,0.0,1.0,1.0,Extrovert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,2.0,1.0,0
1.0,7.0,4.0,14.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.9999971428612247,42.0,8.333333333333334,1
8.0,1.0,0.0,3.0,2.0,Extrovert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,2.0,1.3333333333333333,0
2.0,9.0,5.0,7.0,6.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,0.7777769135812072,54.0,7.0,1
6.0,2.0,0.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999900000499997,4.0,2.0,0
6.0,2.0,2.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.9999900000499997,4.0,2.6666666666666665,0
4.0,3.0,2.0,2.0,2.0,Extrovert,0.0,1.0,0.0,1.0,5.0,1,0.6666644444518518,6.0,2.3333333333333335,0
7.0,0.0,0.0,5.0,2.0,Introvert,1.0,0.0,0.0,1.0,0.0,1,499999.99999999994,0.0,1.6666666666666667,0
5.0,1.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,0.0,1.3333333333333333,0
3.0,9.0,6.0,8.0,4.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,0.8888879012356653,36.0,7.666666666666667,1
7.0,1.0,1.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,0.0,1.0,0
8.0,3.0,1.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.0,3.0,1.3333333333333333,0
6.0,2.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,2.0,2.3333333333333335,0
10.0,0.0,2.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.0,0.0,0.6666666666666666,0
0.0,5.0,7.0,9.0,6.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.7999964000072002,30.0,7.0,1
7.0,1.0,2.0,5.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,4.999950000499995,0.0,2.6666666666666665,0
7.0,3.0,0.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.3333322222259259,6.0,1.3333333333333333,0
2.0,8.0,6.0,11.0,8.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.3749982812521484,64.0,8.333333333333334,1
8.0,1.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,0.0,0.6666666666666666,0
2.0,5.0,7.0,14.0,7.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,2.7999944000112,35.0,8.666666666666666,1
5.0,3.0,0.0,1.0,2.0,Introvert,0.0,1.0,1.0,0.0,3.0,1,0.3333322222259259,6.0,1.3333333333333333,1
8.0,3.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.6666644444518518,6.0,2.0,0
5.0,0.0,1.0,6.268862911795962,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,626886.2911795961,0.0,2.4229543039319874,0
4.0,2.0,1.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.9999900000499997,4.0,2.3333333333333335,0
4.0,2.0,1.0,0.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.0,4.0,1.0,0
8.0,3.963354474982382,1.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.963354474982382,1,1.009243541755715,7.926708949964764,2.9877848249941272,0
2.0,7.0,6.0,14.0,8.0,Introvert,1.0,0.0,1.0,0.0,13.0,0,1.9999971428612247,56.0,9.0,1
8.0,0.0,0.0,5.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,499999.99999999994,0.0,1.6666666666666667,0
1.0,6.0,6.0,10.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.6666638888935186,24.0,7.333333333333333,1
2.0,5.0,5.0,12.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,2.3999952000096,15.0,7.333333333333333,1
4.0,2.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,2.0,2.3333333333333335,0
6.0,3.0,1.0,5.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.6666611111296294,3.0,3.0,0
11.0,2.0,0.0,5.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,2.4999875000625,0.0,2.3333333333333335,0
4.0,3.0,2.0,0.0,0.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,0.0,0.0,1.6666666666666667,0
2.0,9.0,4.0,12.0,6.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.333331851853498,54.0,8.333333333333334,1
8.0,0.0,1.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,300000.0,0.0,1.3333333333333333,0
3.0,6.0,7.0,10.0,8.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.6666638888935186,48.0,7.666666666666667,1
3.0,5.0,6.0,11.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,2.1999956000088003,30.0,7.333333333333333,1
0.0,5.0,6.0,11.0,8.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,2.1999956000088003,40.0,7.333333333333333,1
1.0,7.0,5.0,11.0,3.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.5714263265338193,21.0,7.666666666666667,1
2.0,5.0,6.0,9.0,8.0,Introvert,1.0,0.0,1.0,0.0,11.0,0,1.7999964000072002,40.0,6.666666666666667,1
7.0,1.0,0.0,4.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,3.9999600003999958,0.0,1.6666666666666667,0
10.0,2.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,2.0,1.0,0
9.0,0.0,2.0,3.0,0.0,Introvert,1.0,0.0,0.0,1.0,2.0,1,300000.0,0.0,1.6666666666666667,0
11.0,3.0,2.0,5.0,0.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,1.6666611111296294,0.0,3.3333333333333335,0
2.0,7.0,6.0,13.0,8.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.8571402040854228,56.0,8.666666666666666,1
0.0,7.0,7.0,13.0,6.0,Introvert,1.0,0.0,1.0,0.0,14.0,0,1.8571402040854228,42.0,9.0,1
4.0,0.0,1.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,399999.99999999994,0.0,1.6666666666666667,0
1.0,5.0,7.0,12.0,3.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,2.3999952000096,15.0,8.0,1
0.0,7.0,5.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.2857124489822158,28.0,7.0,1
8.0,1.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,0.0,0.6666666666666666,0
1.0,4.0,4.0,7.0,5.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.7499956250109376,20.0,5.0,1
0.0,4.0,4.0,8.0,6.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.9999950000125002,24.0,5.333333333333333,1
9.0,2.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,2.0,2.0,0
2.0,9.0,6.0,11.0,5.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,1.2222208641990397,45.0,8.666666666666666,1
2.0,9.0,7.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,16.0,0,1.1111098765445817,54.0,8.666666666666666,1
5.0,3.0,2.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,0.0,3.0,1.6666666666666667,0
9.0,1.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,1.9999800001999979,1.0,1.0,0
11.0,1.0,1.0,5.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,4.999950000499995,1.0,2.3333333333333335,0
2.0,7.0,5.0,14.0,9.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.9999971428612247,63.0,8.666666666666666,1
0.0,6.0,5.0,7.0,5.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.1666647222254631,30.0,6.0,1
5.0,1.0,1.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,0.0,1.0,0
4.505816002819881,4.0,4.0,11.0,3.0,Introvert,1.0,0.0,1.0,0.0,8.0,0,2.7499931250171876,12.0,6.333333333333333,1
7.0,2.0,1.0,0.0,3.564726631393298,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.0,7.129453262786596,1.0,0
3.0,9.0,5.0,9.0,5.0,Introvert,1.0,0.0,1.0,0.0,14.0,0,0.9999988888901234,45.0,7.666666666666667,1
2.0,4.0,5.0,14.0,7.0,Introvert,1.0,0.0,1.0,0.0,9.0,0,3.4999912500218753,28.0,7.666666666666667,1
8.0,1.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,0.0,0.6666666666666666,0
2.0,7.0,4.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.2857124489822158,28.0,6.666666666666667,1
0.0,7.0,6.0,11.0,7.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.5714263265338193,49.0,8.0,1
2.0,9.0,5.0,12.0,5.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.333331851853498,45.0,8.666666666666666,1
10.0,2.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999950000249999,2.0,1.3333333333333333,0
1.0,4.0,5.0,7.0,7.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.7499956250109376,28.0,5.333333333333333,1
2.0,4.0,6.0,8.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.9999950000125002,12.0,6.0,1
6.0,0.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
9.0,2.0,2.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,0.0,2.3333333333333335,0
7.0,3.0,2.0,0.0,0.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,0.0,0.0,1.6666666666666667,0
10.0,3.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999966666777778,3.0,2.0,0
10.0,1.0,2.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,3.9999600003999958,2.0,2.3333333333333335,0
1.0,8.0,6.0,12.0,5.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.4999981250023438,40.0,8.666666666666666,1
3.0,9.0,5.0,12.0,7.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.333331851853498,63.0,8.666666666666666,1
8.0,1.0,0.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,4.999950000499995,2.0,2.0,0
1.0,9.0,6.0,10.0,8.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,1.1111098765445817,72.0,8.333333333333334,1
1.0,8.0,5.0,12.0,4.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.4999981250023438,32.0,8.333333333333334,1
3.0,8.0,4.0,10.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.2499984375019533,32.0,7.333333333333333,1
1.0,8.0,4.0,10.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.2499984375019533,32.0,7.333333333333333,1
8.0,0.0,0.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
3.0,3.963354474982382,6.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,9.963354474982381,0,2.523108854389288,23.780126849894295,6.654451491660794,1
3.0,8.0,5.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.124998593751758,32.0,7.333333333333333,1
7.0,3.0,1.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.6666644444518518,0.0,2.0,0
0.0,7.0,4.0,11.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.5714263265338193,28.0,7.333333333333333,1
8.0,1.0,0.0,0.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.3333333333333333,0
11.0,0.0,0.0,0.0,0.0,Extrovert,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0
5.0,3.0,0.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.0,3.0,1.0,0
1.0,5.0,7.0,13.0,7.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,2.5999948000104003,35.0,8.333333333333334,1
7.0,2.0,2.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,4.0,1.6666666666666667,0
1.0,4.0,6.0,6.0,6.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.499996250009375,24.0,5.333333333333333,1
2.0,8.0,6.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.2499984375019533,48.0,8.0,1
4.0,2.0,0.0,4.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999900000499997,0.0,2.0,0
2.0,6.0,4.0,8.0,5.0,Introvert,1.0,0.0,1.0,0.0,10.0,0,1.333331111114815,30.0,6.0,1
11.0,0.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
11.0,1.0,2.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,4.999950000499995,2.0,2.6666666666666665,0
3.0,6.0,6.0,8.0,6.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.333331111114815,36.0,6.666666666666667,1
6.0,2.0,1.0,6.268862911795962,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,3.134415783819062,0.0,3.089620970598654,0
9.0,1.0,1.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,4.999950000499995,2.0,2.3333333333333335,0
3.0,7.0,4.0,13.0,3.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.8571402040854228,21.0,8.0,1
4.0,1.0,2.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999900000999989,2.0,1.3333333333333333,0
4.0,3.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999966666777778,3.0,2.3333333333333335,0
0.0,4.0,4.0,12.0,8.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,2.99999250001875,32.0,6.666666666666667,1
10.0,1.0,1.0,4.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,3.9999600003999958,2.0,2.0,0
3.0,5.0,5.0,10.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.9999960000080002,45.0,6.666666666666667,1
3.0,7.0,5.0,6.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.8571416326548106,28.0,6.0,1
10.0,0.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
7.0,1.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,1.0,0.6666666666666666,0
3.0,9.0,7.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,16.0,0,1.1111098765445817,54.0,8.666666666666666,1
11.0,2.0,1.0,0.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.0,0.0,1.0,0
2.0,5.0,7.0,12.0,9.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,2.3999952000096,45.0,8.0,1
4.0,3.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.3333322222259259,0.0,1.3333333333333333,0
0.0,9.0,4.0,13.0,8.0,Introvert,1.0,0.0,1.0,0.0,13.0,0,1.4444428395079563,72.0,8.666666666666666,1
3.0,3.963354474982382,6.0,12.0,6.0,Extrovert,1.0,0.0,1.0,0.0,9.963354474982381,0,3.0277306252671456,23.780126849894295,7.321118158327461,1
3.0,6.0,7.0,11.0,3.564726631393298,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.8333302777828704,21.388359788359786,8.0,1
6.0,0.0,1.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,300000.0,0.0,1.3333333333333333,0
0.0,5.0,5.0,10.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.9999960000080002,45.0,6.666666666666667,1
7.0,2.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999950000249999,4.0,1.6666666666666667,0
11.0,3.0,0.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.6666611111296294,6.0,2.6666666666666665,0
0.0,8.0,4.0,13.0,5.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.624997968752539,40.0,8.333333333333334,1
10.0,1.0,2.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,3.9999600003999958,1.0,2.3333333333333335,0
2.0,7.0,6.0,14.0,7.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.9999971428612247,49.0,9.0,1
10.0,3.0,1.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.3333322222259259,0.0,1.6666666666666667,0
7.0,0.0,2.0,0.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.0,0.0,0.6666666666666666,0
11.0,3.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.3333322222259259,6.0,1.6666666666666667,0
0.0,5.0,4.0,12.0,5.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.3999952000096,25.0,7.0,1
6.0,1.0,0.0,6.268862911795962,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,6.268800223793724,0.0,2.4229543039319874,0
4.505816002819881,7.0,5.0,11.0,6.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.5714263265338193,42.0,7.666666666666667,1
4.0,1.0,1.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.0,1.0,0.6666666666666666,0
8.0,0.0,2.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,199999.99999999997,0.0,1.3333333333333333,0
10.0,1.0,2.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,3.9999600003999958,1.0,2.3333333333333335,0
7.0,2.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,2.0,1.6666666666666667,0
11.0,1.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999900000999989,0.0,1.3333333333333333,0
9.0,0.0,1.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,399999.99999999994,0.0,1.6666666666666667,0
1.0,9.0,3.0,14.0,7.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.5555538271624143,63.0,8.666666666666666,1
7.0,0.0,2.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,300000.0,0.0,1.6666666666666667,0
9.0,2.0,0.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,4.0,1.0,0
7.0,3.0,1.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.3333322222259259,3.0,1.6666666666666667,0
1.0,6.0,6.0,8.0,3.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.333331111114815,18.0,6.666666666666667,1
2.0,9.0,6.0,11.0,7.0,Extrovert,1.0,0.0,1.0,0.0,15.0,0,1.2222208641990397,63.0,8.666666666666666,1
7.0,1.0,1.0,5.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,4.999950000499995,0.0,2.3333333333333335,0
10.0,3.0,2.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,1.3333288889037036,3.0,3.0,0
10.0,0.0,2.0,0.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.0,0.0,0.6666666666666666,0
10.0,3.0,0.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.6666644444518518,6.0,1.6666666666666667,0
10.0,2.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,2.0,1.6666666666666667,0
8.0,0.0,0.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,499999.99999999994,0.0,1.6666666666666667,0
6.0,2.0,1.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,2.4999875000625,4.0,2.6666666666666665,0
10.0,0.0,1.0,4.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,399999.99999999994,0.0,1.6666666666666667,0
7.0,0.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
0.0,6.0,4.0,11.0,7.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.8333302777828704,42.0,7.0,1
1.0,4.0,6.0,8.0,7.0,Introvert,1.0,0.0,1.0,0.0,10.0,0,1.9999950000125002,28.0,6.0,1
2.0,5.0,6.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.5999968000064002,35.0,6.333333333333333,1
8.0,3.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999966666777778,0.0,2.0,0
0.0,5.0,7.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.9999960000080002,30.0,7.333333333333333,1
9.0,1.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,2.0,1.0,0
0.0,4.0,7.0,11.0,3.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,2.7499931250171876,12.0,7.333333333333333,1
1.0,9.0,7.0,14.0,9.0,Extrovert,1.0,0.0,1.0,0.0,16.0,0,1.5555538271624143,81.0,10.0,1
7.0,3.0,0.0,3.0,0.0,Extrovert,0.0,1.0,0.0,1.0,3.0,1,0.9999966666777778,0.0,2.0,0
9.0,3.0,1.0,5.0,1.0,Introvert,1.0,0.0,0.0,1.0,4.0,1,1.6666611111296294,3.0,3.0,0
7.0,2.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,2.0,2.3333333333333335,0
11.0,1.0,1.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,0.0,1.0,0
0.0,9.0,7.0,14.0,7.0,Extrovert,1.0,0.0,1.0,0.0,16.0,0,1.5555538271624143,63.0,10.0,1
7.0,3.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,5.0,1,0.9999966666777778,3.0,2.6666666666666665,0
1.0,6.0,4.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.6666638888935186,36.0,6.666666666666667,1
5.0,0.0,2.0,5.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,499999.99999999994,0.0,2.3333333333333335,0
10.0,1.0,2.0,3.0,2.0,Introvert,1.0,0.0,0.0,1.0,3.0,1,2.9999700002999967,2.0,2.0,0
3.0,8.0,5.0,13.0,8.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.624997968752539,64.0,8.666666666666666,1
4.0,0.0,1.0,4.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,399999.99999999994,0.0,1.6666666666666667,0
8.0,2.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,0.0,1.6666666666666667,0
